,dataset,column,partition,min,max,median,unique,n_class,p_class,instances
1455,Hospital Readmission,tolbutamide_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1456,Hospital Readmission,pioglitazone_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1457,Hospital Readmission,pioglitazone_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1458,Hospital Readmission,pioglitazone_Steady,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1459,Hospital Readmission,pioglitazone_Steady,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1460,Hospital Readmission,pioglitazone_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1461,Hospital Readmission,pioglitazone_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1462,Hospital Readmission,rosiglitazone_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1463,Hospital Readmission,rosiglitazone_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1464,Hospital Readmission,rosiglitazone_Steady,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1465,Hospital Readmission,rosiglitazone_Steady,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1466,Hospital Readmission,rosiglitazone_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1467,Hospital Readmission,rosiglitazone_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1468,Hospital Readmission,acarbose_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1469,Hospital Readmission,acarbose_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1470,Hospital Readmission,acarbose_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1471,Hospital Readmission,acarbose_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1472,Hospital Readmission,miglitol_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1473,Hospital Readmission,miglitol_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1474,Hospital Readmission,miglitol_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1475,Hospital Readmission,miglitol_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1476,Hospital Readmission,troglitazone_No,A,1.0,1.0,1.0,1,0.5768180863722265,0.4231819136277735,42861
1477,Hospital Readmission,troglitazone_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1478,Hospital Readmission,troglitazone_infrequent_sklearn,A,0.0,0.0,0.0,1,0.5768180863722265,0.4231819136277735,42861
1479,Hospital Readmission,troglitazone_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1480,Hospital Readmission,tolazamide_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1481,Hospital Readmission,tolazamide_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1482,Hospital Readmission,tolazamide_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1483,Hospital Readmission,tolazamide_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1484,Hospital Readmission,examide_No,A,1.0,1.0,1.0,1,0.5768180863722265,0.4231819136277735,42861
1485,Hospital Readmission,examide_No,B,1.0,1.0,1.0,1,0.504908885435796,0.49509111456420396,56632
1486,Hospital Readmission,citoglipton_No,A,1.0,1.0,1.0,1,0.5768180863722265,0.4231819136277735,42861
1487,Hospital Readmission,citoglipton_No,B,1.0,1.0,1.0,1,0.504908885435796,0.49509111456420396,56632
1488,Hospital Readmission,insulin_No,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1489,Hospital Readmission,insulin_No,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1490,Hospital Readmission,insulin_Up,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1491,Hospital Readmission,insulin_Up,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1492,Hospital Readmission,insulin_Steady,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1493,Hospital Readmission,insulin_Steady,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1494,Hospital Readmission,insulin_Down,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1495,Hospital Readmission,insulin_Down,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1496,Hospital Readmission,glyburide-metformin_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1497,Hospital Readmission,glyburide-metformin_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1498,Hospital Readmission,glyburide-metformin_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1499,Hospital Readmission,glyburide-metformin_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1500,Hospital Readmission,glipizide-metformin_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1501,Hospital Readmission,glipizide-metformin_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1502,Hospital Readmission,glipizide-metformin_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1503,Hospital Readmission,glipizide-metformin_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1504,Hospital Readmission,glimepiride-pioglitazone_No,A,1.0,1.0,1.0,1,0.5768180863722265,0.4231819136277735,42861
1505,Hospital Readmission,glimepiride-pioglitazone_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1506,Hospital Readmission,glimepiride-pioglitazone_infrequent_sklearn,A,0.0,0.0,0.0,1,0.5768180863722265,0.4231819136277735,42861
1507,Hospital Readmission,glimepiride-pioglitazone_infrequent_sklearn,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1508,Hospital Readmission,metformin-rosiglitazone_No,A,1.0,1.0,1.0,1,0.5768180863722265,0.4231819136277735,42861
1509,Hospital Readmission,metformin-rosiglitazone_No,B,1.0,1.0,1.0,1,0.504908885435796,0.49509111456420396,56632
1510,Hospital Readmission,metformin-pioglitazone_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1511,Hospital Readmission,metformin-pioglitazone_No,B,1.0,1.0,1.0,1,0.504908885435796,0.49509111456420396,56632
1512,Hospital Readmission,metformin-pioglitazone_infrequent_sklearn,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1513,Hospital Readmission,metformin-pioglitazone_infrequent_sklearn,B,0.0,0.0,0.0,1,0.504908885435796,0.49509111456420396,56632
1514,Hospital Readmission,change_No,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1515,Hospital Readmission,change_No,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1516,Hospital Readmission,change_Ch,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1517,Hospital Readmission,change_Ch,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1518,Hospital Readmission,diabetesMed_No,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1519,Hospital Readmission,diabetesMed_No,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1520,Hospital Readmission,diabetesMed_Yes,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1521,Hospital Readmission,diabetesMed_Yes,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1522,Hospital Readmission,race,A,0.0,1.0,1.0,2,0.5768180863722265,0.4231819136277735,42861
1523,Hospital Readmission,race,B,0.0,1.0,1.0,2,0.504908885435796,0.49509111456420396,56632
1524,Hospital Readmission,gender,A,0.0,1.0,0.0,2,0.5768180863722265,0.4231819136277735,42861
1525,Hospital Readmission,gender,B,0.0,1.0,0.0,2,0.504908885435796,0.49509111456420396,56632
1526,Hypertension,DRNK_PER_WEEK,A,-0.3110237239803156,61.91779104601686,-0.2860888330446025,223,0.5986122714536032,0.40138772854639687,270514
1527,Hypertension,DRNK_PER_WEEK,B,-0.3110237239803156,61.91779104601686,-0.3110237239803156,270,0.41578524486895374,0.5842147551310463,576247
1528,Hypertension,DIABETES,A,-2.904047834262694,1.9103224419792533,0.3055323498986044,4,0.5986122714536032,0.40138772854639687,270514
1529,Hypertension,DIABETES,B,-2.904047834262694,1.9103224419792533,0.3055323498986044,4,0.41578524486895374,0.5842147551310463,576247
1530,Hypertension,AGEG5YR,A,-1.5220732886353363,1.551911967638152,0.0149193395014077,7,0.5986122714536032,0.40138772854639687,270514
1531,Hypertension,AGEG5YR,B,-1.5220732886353363,1.551911967638152,0.0149193395014077,7,0.41578524486895374,0.5842147551310463,576247
1532,Hypertension,POVERTY,A,-0.577273791063332,1.732280272343581,-0.577273791063332,2,0.5986122714536032,0.40138772854639687,270514
1533,Hypertension,POVERTY,B,-0.577273791063332,1.732280272343581,-0.577273791063332,2,0.41578524486895374,0.5842147551310463,576247
1534,Hypertension,EMPLOY1_80,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1535,Hypertension,EMPLOY1_80,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1536,Hypertension,EMPLOY1_30,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1537,Hypertension,EMPLOY1_30,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1538,Hypertension,EMPLOY1_20,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1539,Hypertension,EMPLOY1_20,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1540,Hypertension,EMPLOY1_70,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1541,Hypertension,EMPLOY1_70,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1542,Hypertension,EMPLOY1_50,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1543,Hypertension,EMPLOY1_50,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1544,Hypertension,EMPLOY1_nan,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1545,Hypertension,EMPLOY1_nan,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1546,Hypertension,EMPLOY1_10,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1547,Hypertension,EMPLOY1_10,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1548,Hypertension,EMPLOY1_40,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1549,Hypertension,EMPLOY1_40,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1550,Hypertension,EMPLOY1_60,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1551,Hypertension,EMPLOY1_60,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1552,Hypertension,SMOKDAY2_30,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1553,Hypertension,SMOKDAY2_30,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1554,Hypertension,SMOKDAY2_10,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1555,Hypertension,SMOKDAY2_10,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1556,Hypertension,SMOKDAY2_NOTASKED_MISSING,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
1557,Hypertension,SMOKDAY2_NOTASKED_MISSING,B,0.0,1.0,1.0,2,0.41578524486895374,0.5842147551310463,576247
1558,Hypertension,SMOKDAY2_20,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1559,Hypertension,SMOKDAY2_20,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1560,Hypertension,SMOKDAY2_90,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1561,Hypertension,SMOKDAY2_90,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1562,Hypertension,SMOKDAY2_70,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1563,Hypertension,SMOKDAY2_70,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1564,Hypertension,FRUIT_ONCE_PER_DAY_20,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1565,Hypertension,FRUIT_ONCE_PER_DAY_20,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1566,Hypertension,FRUIT_ONCE_PER_DAY_10,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
1567,Hypertension,FRUIT_ONCE_PER_DAY_10,B,0.0,1.0,1.0,2,0.41578524486895374,0.5842147551310463,576247
1568,Hypertension,FRUIT_ONCE_PER_DAY_nan,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1569,Hypertension,FRUIT_ONCE_PER_DAY_nan,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1570,Hypertension,MEDCOST_20,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
1571,Hypertension,MEDCOST_20,B,0.0,1.0,1.0,2,0.41578524486895374,0.5842147551310463,576247
1572,Hypertension,MEDCOST_10,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1573,Hypertension,MEDCOST_10,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1574,Hypertension,MEDCOST_nan,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1575,Hypertension,MEDCOST_nan,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1576,Hypertension,TOTINDA_20,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1577,Hypertension,TOTINDA_20,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1578,Hypertension,TOTINDA_10,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
1579,Hypertension,TOTINDA_10,B,0.0,1.0,1.0,2,0.41578524486895374,0.5842147551310463,576247
1580,Hypertension,TOTINDA_nan,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1581,Hypertension,TOTINDA_nan,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1582,Hypertension,CHCOCNCR_20,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
1583,Hypertension,CHCOCNCR_20,B,0.0,1.0,1.0,2,0.41578524486895374,0.5842147551310463,576247
1584,Hypertension,CHCOCNCR_10,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1585,Hypertension,CHCOCNCR_10,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1586,Hypertension,CHCOCNCR_nan,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1587,Hypertension,CHCOCNCR_nan,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1588,Hypertension,CHCSCNCR_20,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
1589,Hypertension,CHCSCNCR_20,B,0.0,1.0,1.0,2,0.41578524486895374,0.5842147551310463,576247
1590,Hypertension,CHCSCNCR_10,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1591,Hypertension,CHCSCNCR_10,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1592,Hypertension,CHCSCNCR_nan,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1593,Hypertension,CHCSCNCR_nan,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1594,Hypertension,STATE_10,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1595,Hypertension,STATE_10,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1596,Hypertension,STATE_20,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1597,Hypertension,STATE_20,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1598,Hypertension,STATE_40,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1599,Hypertension,STATE_40,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1600,Hypertension,STATE_50,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1601,Hypertension,STATE_50,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1602,Hypertension,STATE_60,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1603,Hypertension,STATE_60,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1604,Hypertension,STATE_80,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1605,Hypertension,STATE_80,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1606,Hypertension,STATE_90,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1607,Hypertension,STATE_90,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1608,Hypertension,STATE_100,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1609,Hypertension,STATE_100,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1610,Hypertension,STATE_110,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1611,Hypertension,STATE_110,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1612,Hypertension,STATE_120,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1613,Hypertension,STATE_120,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1614,Hypertension,STATE_130,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1615,Hypertension,STATE_130,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1616,Hypertension,STATE_150,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1617,Hypertension,STATE_150,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1618,Hypertension,STATE_160,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1619,Hypertension,STATE_160,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1620,Hypertension,STATE_170,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1621,Hypertension,STATE_170,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1622,Hypertension,STATE_180,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1623,Hypertension,STATE_180,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1624,Hypertension,STATE_190,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1625,Hypertension,STATE_190,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1626,Hypertension,STATE_200,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1627,Hypertension,STATE_200,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1628,Hypertension,STATE_210,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1629,Hypertension,STATE_210,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1630,Hypertension,STATE_220,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1631,Hypertension,STATE_220,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1632,Hypertension,STATE_230,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1633,Hypertension,STATE_230,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1634,Hypertension,STATE_240,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1635,Hypertension,STATE_240,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1636,Hypertension,STATE_250,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1637,Hypertension,STATE_250,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1638,Hypertension,STATE_260,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1639,Hypertension,STATE_260,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1640,Hypertension,STATE_270,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1641,Hypertension,STATE_270,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1642,Hypertension,STATE_280,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1643,Hypertension,STATE_280,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1644,Hypertension,STATE_290,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1645,Hypertension,STATE_290,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1646,Hypertension,STATE_300,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1647,Hypertension,STATE_300,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1648,Hypertension,STATE_310,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1649,Hypertension,STATE_310,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1650,Hypertension,STATE_320,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1651,Hypertension,STATE_320,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1652,Hypertension,STATE_330,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1653,Hypertension,STATE_330,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1654,Hypertension,STATE_340,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1655,Hypertension,STATE_340,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1656,Hypertension,STATE_350,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1657,Hypertension,STATE_350,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1658,Hypertension,STATE_360,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1659,Hypertension,STATE_360,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1660,Hypertension,STATE_370,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1661,Hypertension,STATE_370,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1662,Hypertension,STATE_380,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1663,Hypertension,STATE_380,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1664,Hypertension,STATE_390,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1665,Hypertension,STATE_390,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1666,Hypertension,STATE_400,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1667,Hypertension,STATE_400,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1668,Hypertension,STATE_410,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1669,Hypertension,STATE_410,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1670,Hypertension,STATE_420,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1671,Hypertension,STATE_420,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1672,Hypertension,STATE_440,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1673,Hypertension,STATE_440,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1674,Hypertension,STATE_450,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1675,Hypertension,STATE_450,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1676,Hypertension,STATE_460,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1677,Hypertension,STATE_460,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1678,Hypertension,STATE_470,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1679,Hypertension,STATE_470,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1680,Hypertension,STATE_480,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1681,Hypertension,STATE_480,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1682,Hypertension,STATE_490,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1683,Hypertension,STATE_490,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1684,Hypertension,STATE_500,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1685,Hypertension,STATE_500,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1686,Hypertension,STATE_510,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1687,Hypertension,STATE_510,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1688,Hypertension,STATE_530,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1689,Hypertension,STATE_530,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1690,Hypertension,STATE_540,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1691,Hypertension,STATE_540,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1692,Hypertension,STATE_550,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1693,Hypertension,STATE_550,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1694,Hypertension,STATE_560,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1695,Hypertension,STATE_560,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1696,Hypertension,STATE_660,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1697,Hypertension,STATE_660,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1698,Hypertension,STATE_720,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1699,Hypertension,STATE_720,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1700,Hypertension,STATE_780,A,0.0,1.0,0.0,2,0.5986122714536032,0.40138772854639687,270514
1701,Hypertension,STATE_780,B,0.0,1.0,0.0,2,0.41578524486895374,0.5842147551310463,576247
1702,Hypertension,VEG_ONCE_PER_DAY_10,A,0.0,1.0,1.0,2,0.5986122714536032,0.40138772854639687,270514
